algorithm,batch,build,candidates,count,dataset,distcomps,epsilon,indexsize,k-nn,largeepsilon,parameters,qps,queriessize,rel
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.99471,8691472.0,0.89074,1.0,"Annoy(n_trees=400, search_k=100000)",40.83957152170778,212819.8626026268,1.0026805866615711
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.96517,8691472.0,0.7846899999999999,1.0,"Annoy(n_trees=400, search_k=40000)",69.88850774956387,124361.96278713988,1.0054567813272133
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.20914000000000002,8691472.0,0.16195,0.94502,"Annoy(n_trees=400, search_k=200)",559.4156677317112,15536.697488723756,1.0644593812155436
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.7578499999999999,6700480.0,0.56279,1.0,"Annoy(n_trees=200, search_k=10000)",162.65731611302166,41193.84335189819,1.0138964238911852
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.20914000000000002,8691472.0,0.16195,0.94502,"Annoy(n_trees=400, search_k=100)",489.78829226914587,17745.364961120606,1.0644593812155436
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.8915500000000001,6700480.0,0.68117,1.0,"Annoy(n_trees=200, search_k=20000)",105.37279393273563,63588.33006057739,1.0088071898728073
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.9966700000000001,6700480.0,0.90071,1.0,"Annoy(n_trees=200, search_k=100000)",36.61055329113398,183020.451690979,1.0024387120344715
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.7607299999999999,8691472.0,0.5655899999999999,1.0,"Annoy(n_trees=400, search_k=10000)",172.17689257191014,50479.89814527512,1.0137523630910181
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.96772,3637508.0,0.7919700000000001,1.0,"Annoy(n_trees=100, search_k=40000)",52.12613286738881,69782.80950274944,1.0052811214280097
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.99965,6700480.0,0.9533400000000001,1.0,"Annoy(n_trees=200, search_k=200000)",22.538129491578317,297295.30139152525,1.0012119413031142
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.30874,6700480.0,0.23579,0.9966200000000001,"Annoy(n_trees=200, search_k=1000)",466.45322288141995,14364.741567459107,1.0453497440083943
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.18918,3637508.0,0.14646,0.91546,"Annoy(n_trees=100, search_k=400)",951.6486787699255,3822.3223350677495,1.069362896133736
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.74248,3637508.0,0.55262,1.0,"Annoy(n_trees=100, search_k=10000)",172.77499829564917,21053.439652047156,1.0144975591679155
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.7667700000000001,3838504.0,0.5754699999999999,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 80)",683.9297772106133,5612.424152162553,1.0134122301847979
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.688,2172296.0,0.5178699999999999,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 40)",1073.3494417912632,2023.8478872032167,1.0160823766039189
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.32516,2172296.0,0.25326,0.99732,"faiss ({'M': 12, 'efConstruction': 500}, ef: 10)",1927.698616928232,1126.885697237015,1.0446704049671163
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.4865,2172296.0,0.37329,0.99961,"faiss ({'M': 12, 'efConstruction': 500}, ef: 20)",1537.464269559461,1412.9082821693419,1.0276062752634707
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.9501999999999999,3838504.0,0.7523099999999999,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 200)",399.13585832065627,9617.036204540253,1.006554198744089
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.99979,2172296.0,0.93246,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 400)",215.1213059799286,10098.004891262055,1.001750948877037
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.38755,3838504.0,0.30022,0.9987900000000001,"faiss ({'M': 8, 'efConstruction': 500}, ef: 20)",1460.9758918134155,2627.3561538619997,1.0369957489109367
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.99453,2172296.0,0.84976,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 200)",361.0518225038119,6016.576747724534,1.0035922743217516
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.9990000000000001,3838504.0,0.89985,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 600)",168.0419816490943,22842.5299578743,1.0026325543901176
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.46658,3809148.0,0.35341,0.9998699999999999,"faiss ({'M': 4, 'efConstruction': 500}, ef: 80)",1014.7056333128343,3753.943877855301,1.0304630344441816
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.32852,3809148.0,0.25395,0.9971800000000001,"faiss ({'M': 4, 'efConstruction': 500}, ef: 40)",1383.974642829096,2752.324993623733,1.0443137917678313
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.8915099999999999,2172296.0,0.67765,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 80)",676.6514729573591,3210.3617398567203,1.0086706865788413
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.56931,3838504.0,0.43238,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 40)",1012.5402005331263,3790.9645443992617,1.0224930787141184
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.99497,3838504.0,0.85572,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 400)",234.26333904278584,16385.423411466596,1.0036267556112624
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.90536,3809148.0,0.69819,1.0,"faiss ({'M': 4, 'efConstruction': 500}, ef: 800)",199.71134897714396,19073.26759099674,1.00902508363537
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.54108,3809148.0,0.40674,1.0,"faiss ({'M': 4, 'efConstruction': 500}, ef: 120)",841.8001979311359,4525.0024998350145,1.025520785919802
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.9999800000000001,2172296.0,0.96162,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 600)",153.40863807984053,14160.193501420974,1.0011404199557377
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.8563,3838504.0,0.6504000000000001,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 120)",543.5120201528047,7062.408663787843,1.010180633877565
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.87134,3809148.0,0.66366,1.0,"faiss ({'M': 4, 'efConstruction': 500}, ef: 600)",259.8641629737012,14658.227423169135,1.0103466667477585
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.9994700000000001,3838504.0,0.92443,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 800)",128.93506250776198,29770.831342086793,1.0020813710311893
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.66782,3809148.0,0.4984,1.0,"faiss ({'M': 4, 'efConstruction': 500}, ef: 200)",608.1900176194117,6263.088655926705,1.018638020294113
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,1.0,2172296.0,0.9748399999999999,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 800)",119.67195256517955,18152.08955345535,1.0008482243083243
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.1242,3809148.0,0.09910999999999999,0.62007,"faiss ({'M': 4, 'efConstruction': 500}, ef: 10)",2440.533899375131,1560.7847123022082,1.1237575971148597
hnsw(faiss),False,5809.132833957672,100.0,100,gist-960-euclidean,0.0,0.9566500000000001,2172296.0,0.75744,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 120)",523.0808601450003,4152.887565792084,1.0060702051765293
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.20998,3809148.0,0.16571000000000002,0.93391,"faiss ({'M': 4, 'efConstruction': 500}, ef: 20)",1851.5307129200903,2057.2966861524583,1.0679833637243308
hnsw(faiss),False,3515.705225467682,100.0,100,gist-960-euclidean,0.0,0.81065,3809148.0,0.6091599999999999,1.0,"faiss ({'M': 4, 'efConstruction': 500}, ef: 400)",361.8586834613062,10526.617638587952,1.012638152621132
hnsw(faiss),False,4806.900592327118,100.0,100,gist-960-euclidean,0.0,0.25492000000000004,3838504.0,0.20015999999999998,0.97556,"faiss ({'M': 8, 'efConstruction': 500}, ef: 10)",2011.4887294777318,1908.2900857200623,1.0577086047935749
pynndescent,False,1392.9008421897888,100.0,100,gist-960-euclidean,0.0,1.0,1203652.0,0.9953400000000001,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=8.00)",21.190586374789802,56801.25970614815,1.0002267826586444
pynndescent,False,611.8418352603912,100.0,100,gist-960-euclidean,0.0,0.99991,302280.0,0.9623,1.0,"PyNNDescent(n_neighbors=10, n_trees=4, leaf_size=20, queue_size=8.00)",31.86034288800124,9487.656836042404,1.0010575055600168
pynndescent,False,1392.9008421897888,100.0,100,gist-960-euclidean,0.0,0.9901099999999999,1203652.0,0.84224,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=1.00)",28.556339490768163,42150.08020860386,1.0036333270188682
pynndescent,False,1383.8625802993774,100.0,100,gist-960-euclidean,0.0,1.0,-844660.0,0.99471,1.0,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=8.00)",20.795038641585265,-40618.34241129398,1.0002211415233804
pynndescent,False,498.8311231136322,100.0,100,gist-960-euclidean,0.0,0.7320399999999999,-713980.0,0.54054,1.0,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=1.50)",130.55285250224816,-5468.896208052635,1.015479908181882
pynndescent,False,611.8418352603912,100.0,100,gist-960-euclidean,0.0,0.95685,302280.0,0.76137,1.0,"PyNNDescent(n_neighbors=10, n_trees=4, leaf_size=20, queue_size=1.50)",99.80496373063998,3028.7070772933957,1.0061055058637174
pynndescent,False,611.8418352603912,100.0,100,gist-960-euclidean,0.0,0.99835,302280.0,0.90417,1.0,"PyNNDescent(n_neighbors=10, n_trees=4, leaf_size=20, queue_size=4.00)",54.59809349830308,5536.457056131363,1.0023367818586906
pynndescent,False,611.8418352603912,100.0,100,gist-960-euclidean,0.0,0.9811799999999999,302280.0,0.8110200000000001,1.0,"PyNNDescent(n_neighbors=10, n_trees=4, leaf_size=20, queue_size=2.00)",84.06278670267196,3595.883646697998,1.0046651712599743
pynndescent,False,2941.1379051208496,100.0,100,gist-960-euclidean,0.0,1.0,6586900.0,0.99961,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=8.00)",15.355867280987175,428950.04752714635,1.0000375274539381
pynndescent,False,3230.829978942871,100.0,100,gist-960-euclidean,0.0,1.0,-2990400.0,0.99968,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=8.00)",14.136347954041366,-211539.78451309205,1.0000350376498168
pynndescent,False,308.0761682987213,100.0,100,gist-960-euclidean,0.0,0.71407,-568512.0,0.52429,1.0,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=1.50)",95.85036397417355,-5931.245082733155,1.0167784214779785
pynndescent,False,611.8418352603912,100.0,100,gist-960-euclidean,0.0,0.89998,302280.0,0.68704,1.0,"PyNNDescent(n_neighbors=10, n_trees=4, leaf_size=20, queue_size=1.00)",77.1219880658972,3919.5047687530514,1.008550786308775
pynndescent,False,2941.1379051208496,100.0,100,gist-960-euclidean,0.0,1.0,6586900.0,0.9965,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=4.00)",25.786761533266112,255437.2712332487,1.0001682025861494
pynndescent,False,1383.8625802993774,100.0,100,gist-960-euclidean,0.0,0.98933,-844660.0,0.83863,1.0,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=1.00)",27.677358393028356,-30518.08586663246,1.00374875156677
pynndescent,False,3230.829978942871,100.0,100,gist-960-euclidean,0.0,0.99996,-2990400.0,0.96922,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=1.50)",50.282972875465205,-59471.42400283813,1.0008052610899927
pynndescent,False,3230.829978942871,100.0,100,gist-960-euclidean,0.0,1.0,-2990400.0,0.9970399999999999,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=4.00)",23.17537588022472,-129033.50588378908,1.0001576473778566
pynndescent,False,668.3729302883148,100.0,100,gist-960-euclidean,0.0,0.90514,9434992.0,0.6916100000000001,1.0,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=1.00)",77.11418098338864,122350.93311867522,1.0082916692624684
pynndescent,False,2941.1379051208496,100.0,100,gist-960-euclidean,0.0,1.0,6586900.0,0.9686400000000001,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=1.50)",56.726275566037906,116117.26548717021,1.0008283131373321
pynndescent,False,3230.829978942871,100.0,100,gist-960-euclidean,0.0,0.99979,-2990400.0,0.9375100000000001,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=1.00)",22.25703858473621,-134357.49723014832,1.0014494302141654
pynndescent,False,668.3729302883148,100.0,100,gist-960-euclidean,0.0,0.96071,9434992.0,0.76751,1.0,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=1.50)",99.25934561120783,95053.94118712234,1.005816637426504
pynndescent,False,3230.829978942871,100.0,100,gist-960-euclidean,0.0,1.0,-2990400.0,0.9828199999999999,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=2.00)",38.3366296728247,-78003.72712783812,1.000521756439056
pynndescent,False,1392.9008421897888,100.0,100,gist-960-euclidean,0.0,0.99861,1203652.0,0.8996,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=1.50)",69.67983241503777,17274.036952767372,1.002305596396413
pynndescent,False,498.8311231136322,100.0,100,gist-960-euclidean,0.0,0.63278,-713980.0,0.46679000000000004,1.0,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=1.00)",59.57122281624374,-11985.317175750732,1.0199018041694605
pynndescent,False,1383.8625802993774,100.0,100,gist-960-euclidean,0.0,0.99862,-844660.0,0.8979900000000001,1.0,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=1.50)",49.20221008660886,-17167.115024166105,1.0023451778935086
pynndescent,False,1383.8625802993774,100.0,100,gist-960-euclidean,0.0,1.0,-844660.0,0.9773499999999999,1.0,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=4.00)",34.4519926770262,-24517.014383416175,1.0006653866800768
pynndescent,False,498.8311231136322,100.0,100,gist-960-euclidean,0.0,0.98319,-713980.0,0.82731,1.0,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=8.00)",37.84174795128267,-18867.521683173178,1.0044837055391258
pynndescent,False,2941.1379051208496,100.0,100,gist-960-euclidean,0.0,1.0,6586900.0,0.9821899999999999,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=2.00)",44.291293983867206,148717.71419456005,1.0005363057396142
pynndescent,False,668.3729302883148,100.0,100,gist-960-euclidean,0.0,0.9990300000000001,9434992.0,0.9087999999999999,1.0,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=4.00)",51.705453630078615,182475.7610193634,1.0021762643400365
pynndescent,False,308.0761682987213,100.0,100,gist-960-euclidean,0.0,0.9063500000000001,-568512.0,0.69583,1.0,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=4.00)",70.70374917975519,-8040.76172190857,1.0088827467144574
pynndescent,False,308.0761682987213,100.0,100,gist-960-euclidean,0.0,0.7778100000000001,-568512.0,0.57457,1.0,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=2.00)",109.27770561589116,-5202.451834030152,1.0140385659043585
pynndescent,False,498.8311231136322,100.0,100,gist-960-euclidean,0.0,0.7960699999999999,-713980.0,0.59175,1.0,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=2.00)",112.39189461823597,-6352.5933291292195,1.012932025321134
pynndescent,False,2941.1379051208496,100.0,100,gist-960-euclidean,0.0,0.9997199999999999,6586900.0,0.93747,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=1.00)",51.63638036151514,127563.1629073143,1.0014755276569989
pynndescent,False,308.0761682987213,100.0,100,gist-960-euclidean,0.0,0.97527,-568512.0,0.80584,1.0,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=8.00)",43.261739141090004,-13141.219268737794,1.0052517947886517
pynndescent,False,1383.8625802993774,100.0,100,gist-960-euclidean,0.0,0.99968,-844660.0,0.93006,1.0,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=2.00)",47.51336052152703,-17777.315490393637,1.0016688617585878
pynndescent,False,1392.9008421897888,100.0,100,gist-960-euclidean,0.0,0.99961,1203652.0,0.93182,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=2.00)",57.46740564156393,20944.951082487107,1.001632115246688
pynndescent,False,668.3729302883148,100.0,100,gist-960-euclidean,0.0,0.99994,9434992.0,0.96453,1.0,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=8.00)",32.47821616113504,290502.1616085663,1.0009799721949402
pynndescent,False,668.3729302883148,100.0,100,gist-960-euclidean,0.0,0.983,9434992.0,0.81646,1.0,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=2.00)",90.58839854926521,104152.3213910103,1.004432754280327
pynndescent,False,498.8311231136322,100.0,100,gist-960-euclidean,0.0,0.92324,-713980.0,0.71597,1.0,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=4.00)",77.13673452006543,-9256.030922780037,1.0079273761479999
pynndescent,False,1392.9008421897888,100.0,100,gist-960-euclidean,0.0,1.0,1203652.0,0.9784900000000001,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=4.00)",35.61996298340085,33791.500585245136,1.0006515730657188
pynndescent,False,308.0761682987213,100.0,100,gist-960-euclidean,0.0,0.6182,-568512.0,0.45244999999999996,1.0,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=1.00)",70.47541835445776,-8066.812702560425,1.0212656127534372
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.987,1.0,KGraph(euclidean),64.1726313894857,36371.51772433663,1.0004410427262296
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.99437,1.0,KGraph(euclidean),50.57097839178173,46154.06057438087,1.0002366903909574
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.99637,1.0,KGraph(euclidean),41.97427893735634,55606.815866531375,1.0001765284828437
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.9867199999999999,1.0,KGraph(euclidean),59.54094166557643,39200.85800976563,1.0004473659611088
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.99252,1.0,KGraph(euclidean),54.38592580769921,42916.54440622902,1.0002957997782274
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.99702,1.0,KGraph(euclidean),38.77158520187537,60200.169475843424,1.0001488855343919
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.98887,1.0,KGraph(euclidean),62.702251118247375,37224.43705566979,1.0003907467414284
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.99349,1.0,KGraph(euclidean),52.3464368076659,44588.63186000442,1.0002661836567197
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.98738,1.0,KGraph(euclidean),60.32676499092,38690.223159675596,1.0004291996530938
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.98753,1.0,KGraph(euclidean),63.47150115972369,36773.29127802468,1.000423402761613
kgraph,False,2776.862579345703,100.0,100,gist-960-euclidean,0.0,1.0,2334056.0,0.9951099999999999,1.0,KGraph(euclidean),47.096951209960885,49558.537018556584,1.0002148625700005
